;location_accesstype_title;charging_hour;utilization;connector_count;congested_connectors;energy_consumption;charging_minutes
2021-08-15 21:00:00;Public access - Free access;2021-08-15 21:00:00+00:00;50.0;2.0;1.0;3.204889442541266;60.0
2021-08-15 22:00:00;Public access - Free access;2021-08-15 22:00:00+00:00;50.0;2.0;1.0;3.204889442541266;60.0
2021-08-15 23:00:00;Public access - Free access;2021-08-15 23:00:00+00:00;50.0;2.0;1.0;3.204889442541266;60.0
2021-08-16 00:00:00;Public access - Free access;2021-08-16 00:00:00+00:00;50.0;2.0;1.0;3.204889442541266;60.0
2021-08-16 01:00:00;Public access - Free access;2021-08-16 01:00:00+00:00;50.0;2.0;1.0;3.204889442541266;60.0
2021-08-16 02:00:00;Public access - Free access;2021-08-16 02:00:00+00:00;50.0;2.0;1.0;3.204889442541266;60.0
2021-08-16 03:00:00;Public access - Free access;2021-08-16 03:00:00+00:00;50.0;2.0;1.0;3.204889442541266;60.0
2021-08-16 04:00:00;Public access - Free access;2021-08-16 04:00:00+00:00;50.0;2.0;1.0;3.204889442541266;60.0
2021-08-16 05:00:00;Public access - Free access;2021-08-16 05:00:00+00:00;50.0;2.0;1.0;3.204889442541266;60.0
2021-08-16 06:00:00;Public access - Free access;2021-08-16 06:00:00+00:00;50.0;2.0;1.0;3.204889442541266;60.0
2021-08-16 07:00:00;Public access - Free access;2021-08-16 07:00:00+00:00;1.6666666666666667;2.0;0.0;0.10682964808470886;2.0
2021-08-16 08:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 09:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 10:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 11:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 12:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 13:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 14:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 15:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 16:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 17:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 18:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 19:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 20:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 21:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 22:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-16 23:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 00:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 01:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 02:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 03:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 04:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 05:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 06:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 07:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 08:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 09:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 10:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 11:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 12:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 13:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
2021-08-17 14:00:00;Public access - Free access;;0.0;2.0;0.0;0.0;0.0
